chrom	start	end	AA_hotspots
chr1	70570588	70571389	1
chr1	70584047	70585096	1
chr1	70652991	70655237	1
chr1	70758584	70760790	1
chr1	70944931	70946613	1
chr1	70987556	70989855	1
chr1	71039589	71041002	1
chr1	71371366	71372219	1
chr1	71634354	71635216	1
chr1	71724388	71725439	1
chr1	71821662	71822639	1
chr1	71959643	71960827	1
chr1	72078527	72079869	1
chr1	72281498	72282939	1
chr1	72284734	72286259	1
chr1	72311267	72312447	1
chr1	72381143	72382552	1
chr1	72509072	72510501	1
chr1	72555583	72556509	1
chr1	72715110	72716831	1
chr1	72813573	72814374	1
chr1	72959296	72960395	1
chr1	73067175	73068379	1
chr1	73265347	73267050	1
chr1	73305490	73306761	1
chr1	74181683	74183166	1
chr1	74234719	74236532	1
chr1	74325541	74328500	1
chr1	74462790	74464222	1
chr1	74711160	74712713	1
chr1	74856818	74858770	1
chr1	74876135	74877916	1
chr1	74926113	74927361	1
chr1	75014393	75016188	1
chr1	75129842	75132360	1
chr1	75166081	75167713	1
chr1	75174326	75176057	1
chr1	75273772	75274626	1
chr1	75277476	75279038	1
chr1	75470680	75471957	1
chr1	75620177	75621392	1
chr1	75735603	75736572	1
chr1	75815029	75816232	1
chr1	75827901	75829331	1
chr1	76041622	76042509	1
chr1	76095022	76096557	1
chr1	76475734	76478007	1
chr1	76607868	76609000	1
chr1	76782272	76784303	1
chr1	76864511	76866000	1
chr1	76912050	76912850	1
chr1	76974396	76976805	1
chr1	77188763	77191144	1
chr1	77264007	77265629	1
chr1	77327908	77328945	1
chr1	77441423	77443232	1
chr1	77480909	77482396	1
chr1	77547250	77549282	1
chr1	77614142	77614962	1
chr1	77694389	77696656	1
chr1	77869346	77870538	1
chr1	77895158	77896753	1
chr1	77908915	77910606	1
chr1	78213457	78215201	1
chr1	78294805	78296492	1
chr1	78310033	78311055	1
chr1	78560605	78562122	1
chr1	78618074	78619211	1
chr1	78719297	78720814	1
chr1	78820353	78821294	1
chr1	78954864	78956096	1
chr1	78989128	78990512	1
chr1	78999305	79000646	1
chr1	79062347	79064239	1
chr1	79111290	79112507	1
chr1	79183431	79184495	1
chr1	79233864	79234769	1
chr1	79260870	79262447	1
chr1	79295477	79296475	1
chr1	79494092	79496549	1
chr1	79582141	79583455	1
chr1	79659837	79661547	1
chr1	80100070	80101705	1
chr1	80147480	80148612	1
chr1	80235769	80236826	1
chr1	80675200	80676077	1
chr1	80781438	80783047	1
chr1	80954754	80955558	1
chr1	81103497	81104785	1
chr1	81159834	81160901	1
chr1	81209101	81210420	1
chr1	81341117	81342044	1
chr1	81353985	81356077	1
chr1	81490255	81491411	1
chr1	81767563	81769613	1
chr1	81849044	81849989	1
chr1	82022927	82024412	1
chr1	82115738	82117521	1
chr1	82120573	82121623	1
chr1	82218015	82219830	1
chr1	82353607	82354784	1
chr1	82562925	82564878	1
chr1	82801001	82802289	1
chr1	82811507	82812863	1
chr1	82836686	82838046	1
chr1	82883376	82885325	1
chr1	82964743	82967161	1
chr1	82991046	82992251	1
chr1	83054438	83055705	1
chr1	83061065	83062720	1
chr1	83094793	83095973	1
chr1	83130025	83131763	1
chr1	83251142	83252186	1
chr1	83264201	83265078	1
chr1	83289143	83289970	1
chr1	83294487	83296046	1
chr1	83453033	83454625	1
chr1	83468178	83470028	1
chr1	83654276	83655606	1
chr1	83838707	83839948	1
chr1	84070158	84071504	1
chr1	84158565	84159859	1
chr1	84219045	84220149	1
chr1	84227054	84228330	1
chr1	84319752	84321098	1
chr1	84529803	84530683	1
chr1	84691296	84692656	1
chr1	84731285	84732845	1
chr1	84745299	84747703	1
chr1	84780405	84781266	1
chr1	84843187	84844696	1
chr1	84927393	84928524	1
chr1	84991309	84992795	1
chr1	85094079	85094984	1
chr1	85208185	85209243	1
chr1	85229728	85231322	1
chr1	85237011	85238031	1
chr1	85332753	85333728	1
chr1	85345984	85347223	1
chr1	85350518	85351808	1
chr1	85383816	85384659	1
chr1	85391343	85393821	1
chr1	85415964	85417875	1
chr1	85538932	85540167	1
chr1	85556554	85558883	1
chr1	85605041	85606272	1
chr1	85658179	85659771	1
chr1	85755152	85755961	1
chr1	85835583	85837290	1
chr1	85901826	85903118	1
chr1	85911337	85912517	1
chr1	85921555	85923253	1
chr1	85940370	85942019	1
chr1	86010678	86012237	1
chr1	86249430	86251005	1
chr1	86269873	86270854	1
chr1	86453737	86455773	1
chr1	86476175	86476975	1
chr1	86523084	86523884	1
chr1	86570821	86572269	1
chr1	86742299	86743209	1
chr1	86759659	86761290	1
chr1	86948702	86950125	1
chr1	86999180	87000460	1
chr1	87051015	87053293	1
chr1	87185138	87186114	1
chr1	87373647	87374917	1
chr1	87407618	87409131	1
chr1	87446019	87447395	1
chr1	87547944	87549784	1
chr1	87584750	87585842	1
chr1	87612319	87613729	1
chr1	87653020	87656052	1
chr1	87696791	87698016	1
chr1	87759849	87761707	1
chr1	87802724	87804342	1
chr1	87825566	87827142	1
chr1	87891820	87892738	1
chr1	88034636	88036425	1
chr1	88047054	88048271	1
chr1	88127323	88128990	1
chr1	88194620	88195717	1
chr1	88236006	88237988	1
chr1	88291445	88292245	1
chr1	88407080	88408653	1
chr1	88416477	88417397	1
chr1	88454760	88456633	1
chr1	88471555	88473059	1
chr1	88606113	88607825	1
chr1	88654630	88656760	1
chr1	88863924	88865648	1
chr1	88897434	88898720	1
chr1	88946319	88947236	1
chr1	88987835	88989122	1
chr1	89042058	89043111	1
chr1	89118026	89119020	1
chr1	89139981	89141241	1
chr1	89321661	89323117	1
chr1	89452161	89454126	1
chr1	89703410	89704315	1
chr1	89748284	89749944	1
chr1	89937875	89938813	1
chr1	90047642	90048460	1
chr1	90065393	90067380	1
chr1	90069605	90070446	1
chr1	90150130	90151959	1
chr1	90300035	90301387	1
chr1	90306262	90307729	1
chr1	90321632	90323229	1
chr1	90369491	90370452	1
chr1	90412392	90414405	1
chr1	90528758	90530476	1
chr1	90536793	90538121	1
chr1	90548336	90549433	1
chr1	90599727	90602061	1
chr1	90644788	90646013	1
chr1	90657218	90658809	1
chr1	90798331	90800250	1
chr1	90926162	90927519	1
chr1	90950983	90952733	1
chr1	90975977	90977403	1
chr1	91033555	91034375	1
chr1	91084572	91085929	1
chr1	91117867	91119145	1
chr1	91234595	91236170	1
chr1	91336167	91337154	1
chr1	91412170	91413129	1
chr1	91432243	91433227	1
chr1	91528437	91529577	1
chr1	91545762	91546564	1
chr1	91579576	91581252	1
chr1	91658522	91659431	1
chr1	91668813	91670853	1
chr1	91750045	91751209	1
chr1	91885921	91887378	1
chr1	91963274	91964452	1
chr1	92022339	92024158	1
chr1	92058038	92059304	1
chr1	92096475	92098493	1
chr1	92121791	92123256	1
chr1	92133462	92135239	1
chr1	92142503	92143496	1
chr1	92151665	92153399	1
chr1	92196560	92197500	1
chr1	92210464	92211991	1
chr1	92240396	92241652	1
chr1	92448550	92450121	1
chr1	92489056	92490501	1
chr1	92511882	92513208	1
chr1	92628798	92630520	1
chr1	92751810	92753001	1
chr1	92761748	92762577	1
chr1	93135126	93136802	1
chr1	93142893	93144470	1
chr1	93467602	93468806	1
chr1	93513583	93514663	1
chr1	93520060	93521205	1
chr1	93537315	93538831	1
chr1	93590593	93592197	1
chr1	93648879	93649759	1
chr1	94020705	94022943	1
chr1	94054698	94056314	1
chr1	94071847	94073391	1
chr1	94107300	94108444	1
chr1	94137335	94138554	1
chr1	94157505	94158806	1
chr1	94168798	94170958	1
chr1	94175271	94176849	1
chr1	94195064	94196258	1
chr1	94406950	94408155	1
chr1	94453388	94455782	1
chr1	94469517	94470408	1
chr1	94479272	94480521	1
chr1	94486092	94487294	1
chr1	94502381	94503894	1
chr1	94508018	94510975	1
chr1	94537510	94539143	1
chr1	94559656	94560977	1
chr1	94577994	94579255	1
chr1	94685817	94687259	1
chr1	95021807	95023467	1
chr1	95073845	95075083	1
chr1	95117055	95117946	1
chr1	95120896	95122702	1
chr1	95141856	95142956	1
chr1	95168924	95170282	1
chr1	95199045	95200993	1
chr1	95230074	95230930	1
chr1	95312715	95315690	1
chr1	95320220	95321061	1
chr1	95330519	95331937	1
chr1	95349015	95350124	1
chr1	95372712	95373842	1
chr1	95422676	95423712	1
chr1	95618963	95620842	1
chr1	95740126	95741638	1
chr1	95745403	95746576	1
chr1	95834001	95835574	1
chr1	96042200	96043620	1
chr1	96149801	96151909	1
chr1	96248690	96249511	1
chr1	96595677	96596855	1
chr1	97274627	97275654	1
chr1	97283934	97286051	1
chr1	97462952	97464200	1
chr1	97605976	97608434	1
chr1	97722348	97724922	1
chr1	97744575	97745557	1
chr1	97885040	97887154	1
chr1	97891504	97892621	1
chr1	97948953	97950664	1
chr1	97992154	97993330	1
chr1	98004852	98007583	1
chr1	98030939	98032234	1
chr1	98102532	98103353	1
chr1	98198523	98199323	1
chr1	98222453	98223605	1
chr1	98240622	98241708	1
chr1	98564266	98565755	1
chr1	98665295	98666494	1
chr1	98726705	98728882	1
chr1	98789239	98790114	1
chr1	98801389	98802586	1
chr1	98814079	98814940	1
chr1	98913628	98914442	1
chr1	98924780	98926174	1
chr1	98937233	98938068	1
chr1	98962350	98964842	1
chr1	99139532	99140483	1
chr1	99247795	99248803	1
chr1	99423031	99424968	1
chr1	99555085	99556460	1
chr1	99671156	99672438	1
chr1	99781909	99783492	1
chr1	99799417	99801999	1
chr1	99932693	99933674	1
chr1	99951135	99952265	1
chr1	99956400	99958253	1
chr1	100031408	100032598	1
chr1	100064858	100066003	1
chr1	100111040	100112391	1
chr1	100114914	100116243	1
chr1	100275881	100276850	1
chr1	100339522	100340954	1
chr1	100537085	100538684	1
chr1	100764710	100766455	1
chr1	100859046	100860293	1
chr1	100926899	100928290	1
chr1	101196044	101197779	1
chr1	101211152	101213265	1
chr1	101416557	101418544	1
chr1	101425380	101426321	1
chr1	101526453	101527685	1
chr1	101620568	101621902	1
chr1	101658559	101660494	1
chr1	101682715	101684048	1
chr1	101729859	101730764	1
chr1	101764350	101765593	1
chr1	101848753	101850064	1
chr1	101854584	101856222	1
chr1	101857175	101858062	1
chr1	102001046	102001969	1
chr1	102039084	102041289	1
chr1	102103300	102105150	1
chr1	102177379	102179953	1
chr1	102268430	102270297	1
chr1	102284419	102286113	1
chr1	102296636	102298428	1
chr1	102307184	102308562	1
chr1	102388960	102390913	1
chr1	102422325	102424462	1
chr1	102535784	102536931	1
chr1	102594323	102595705	1
chr1	102708748	102710020	1
chr1	102897946	102899397	1
chr1	102905117	102906022	1
chr1	102968105	102968995	1
chr1	103741422	103742239	1
chr1	104373128	104374021	1
chr1	104734864	104736516	1
chr1	104768282	104769666	1
chr1	104841889	104842894	1
chr1	104852590	104853595	1
chr1	104866607	104867659	1
chr1	104932552	104933492	1
chr1	104946425	104947421	1
chr1	104985043	104986914	1
chr1	105166295	105167708	1
chr1	105191930	105193759	1
chr1	105394166	105395340	1
chr1	105412368	105413198	1
chr1	105414052	105415349	1
chr1	105662658	105664188	1
chr1	105667424	105668492	1
chr1	106086704	106088716	1
chr1	106183934	106184895	1
chr1	106367131	106368252	1
chr1	106459572	106460843	1
chr1	106613813	106614834	1
chr1	106642531	106644169	1
chr1	106766738	106768508	1
chr1	106769217	106770838	1
chr1	106974573	106975987	1
chr1	107402831	107404430	1
chr1	107427391	107428453	1
chr1	107432020	107433933	1
chr1	107487139	107488900	1
chr1	107501453	107502669	1
chr1	107536315	107537170	1
chr1	107628494	107629608	1
chr1	107707193	107708344	1
chr1	107834571	107835963	1
chr1	107845916	107846806	1
chr1	107874272	107876492	1
chr1	107918386	107920662	1
chr1	107930647	107932830	1
chr1	108017352	108019174	1
chr1	108039809	108041011	1
chr1	108072226	108073630	1
chr1	108092775	108093781	1
chr1	108235997	108237507	1
chr1	108245261	108247195	1
chr1	108293556	108295162	1
chr1	108303277	108304521	1
chr1	108410029	108411328	1
chr1	108435240	108436823	1
chr1	108523974	108526342	1
chr1	108532238	108533096	1
chr1	108691876	108693226	1
chr1	108854504	108855768	1
chr1	109075735	109077171	1
chr1	109192460	109193897	1
chr1	109267766	109268979	1
chr1	109392880	109394620	1
chr1	109454906	109456395	1
chr1	109472270	109473096	1
chr1	109482160	109483474	1
chr1	109491235	109492062	1
chr1	109501863	109504216	1
chr1	109671959	109672980	1
chr1	109699811	109701651	1
chr1	109703795	109705403	1
chr1	109739629	109740839	1
chr1	109768049	109769245	1
chr1	109782524	109783953	1
chr1	109796248	109797317	1
chr1	109823041	109823962	1
chr1	109838944	109840751	1
chr1	110077903	110079217	1
chr1	110115051	110116726	1
chr1	110138191	110139515	1
chr1	110224347	110225422	1
chr1	110242941	110244187	1
chr1	110303600	110305574	1
chr1	110334044	110336403	1
chr1	110348229	110349344	1
chr1	110434684	110435854	1
chr1	110452146	110453553	1
chr1	110504704	110505773	1
chr1	110583572	110584959	1
chr1	110603874	110605022	1
chr1	110637187	110638611	1
chr1	110672743	110674531	1
chr1	110691882	110692905	1
chr1	110731357	110733097	1
chr1	110769144	110771123	1
chr1	110849539	110850863	1
chr1	110921743	110923105	1
chr1	110962927	110964245	1
chr1	111001720	111002614	1
chr1	111026165	111027042	1
chr1	111031668	111033880	1
chr1	111035116	111036782	1
chr1	111116217	111118648	1
chr1	111133052	111134049	1
chr1	111202122	111203040	1
chr1	111236084	111237444	1
chr1	111418126	111419074	1
chr1	111523431	111524456	1
chr1	111543187	111544540	1
chr1	111672536	111673611	1
chr1	111716526	111717942	1
chr1	111731193	111732964	1
chr1	111739692	111741821	1
chr1	111847396	111848941	1
chr1	111908558	111909643	1
chr1	112019407	112020868	1
chr1	112025123	112027142	1
chr1	112068815	112070177	1
chr1	112103543	112104946	1
chr1	112129496	112131093	1
chr1	112132692	112133492	1
chr1	112180267	112181920	1
chr1	112198670	112201148	1
chr1	112356867	112358113	1
chr1	112374466	112376088	1
chr1	112416148	112417122	1
chr1	112437439	112439141	1
chr1	112486421	112487525	1
chr1	112510911	112511714	1
chr1	112563927	112565224	1
chr1	112610457	112611689	1
chr1	112646705	112647736	1
chr1	112657876	112659031	1
chr1	112687752	112689880	1
chr1	112773863	112775007	1
chr1	112787991	112789343	1
chr1	112801127	112802299	1
chr1	112863975	112865545	1
chr1	112875320	112876632	1
chr1	112917213	112918936	1
chr1	112927036	112928794	1
chr1	113020320	113022148	1
chr1	113055419	113056774	1
chr1	113084481	113085688	1
chr1	113148313	113149582	1
chr1	113268895	113270161	1
chr1	113413420	113414576	1
chr1	113512022	113512822	1
chr1	113651076	113652693	1
chr1	113752296	113754673	1
chr1	113805091	113805961	1
chr1	113808341	113809247	1
chr1	113817783	113820001	1
chr1	113863159	113864095	1
chr1	114073013	114075569	1
chr1	114098537	114099557	1
chr1	114119551	114120694	1
chr1	114123520	114124454	1
chr1	114158482	114159384	1
chr1	114241354	114242830	1
chr1	114275737	114277170	1
chr1	114324877	114326958	1
chr1	114394385	114395206	1
chr1	114413861	114414671	1
chr1	114450534	114452713	1
chr1	114501465	114502840	1
chr1	114512778	114514759	1
chr1	114555160	114556567	1
chr1	114650793	114652535	1
chr1	114662997	114664043	1
chr1	114670327	114671992	1
chr1	114723705	114724672	1
chr1	114749297	114750229	1
chr1	114764535	114765528	1
chr1	114808934	114809788	1
chr1	114809989	114810854	1
chr1	114823516	114825120	1
chr1	114873160	114875397	1
chr1	114892801	114894174	1
chr1	114911934	114913733	1
chr1	115313557	115315107	1
chr1	115675452	115676551	1
chr1	115711970	115713171	1
chr1	115806226	115807302	1
chr1	115831849	115832878	1
chr1	115857649	115859670	1
chr1	115873193	115874352	1
chr1	115909573	115910657	1
chr1	115922286	115923327	1
chr1	116204104	116206146	1
chr1	116228509	116230088	1
chr1	116232772	116233593	1
chr1	116281082	116282626	1
chr1	116311724	116313116	1
chr1	116339556	116340541	1
chr1	116399190	116400087	1
chr1	116404169	116405172	1
chr1	116567359	116568657	1
chr1	116807424	116808415	1
chr1	116872131	116873187	1
chr1	116975679	116977508	1
chr1	117022685	117023906	1
chr1	117029298	117031774	1
chr1	117107342	117108937	1
chr1	117128905	117129905	1
chr1	117141895	117143467	1
chr1	117148883	117149834	1
chr1	117176700	117178690	1
chr1	117187988	117189865	1
chr1	117256066	117257207	1
chr1	117297017	117298719	1
chr1	117472312	117474292	1
chr1	117485902	117486897	1
chr1	117513983	117515383	1
chr1	117568759	117569750	1
chr1	117593611	117594822	1
chr1	117636296	117638883	1
chr1	117682839	117683933	1
chr1	118102533	118103353	1
chr1	118125623	118126896	1
chr1	118227373	118228755	1
chr1	118277575	118278888	1
chr1	118494769	118495916	1
chr1	118517385	118518473	1
chr1	118534800	118536096	1
chr1	118838678	118840309	1
chr1	118846686	118848483	1
chr1	118984362	118986338	1
chr1	119022373	119023380	1
chr1	119318645	119320009	1
chr1	119409536	119410347	1
chr1	119447417	119449302	1
chr1	119608316	119609244	1
chr1	119763242	119765097	1
chr1	119794155	119796127	1
chr1	119835432	119836885	1
chr1	119850152	119851198	1
chr1	119910289	119911492	1
chr1	120016098	120017835	1
chr1	120091008	120091808	1
chr1	120127110	120128861	1
chr1	120168301	120169827	1
chr1	120173968	120174955	1
chr1	120199148	120200281	1
chr1	120274114	120275320	1
chr1	120310384	120311926	1
chr1	120346265	120348630	1
chr1	120410122	120411088	1
chr1	120435183	120436633	1
chr1	120458767	120459579	1
chr1	120640609	120642688	1
chr1	120693411	120695188	1
chr1	120768812	120769641	1
chr1	120793532	120794915	1
chr1	121137164	121138605	1
chr1	121157784	121159845	1
chr1	121190967	121191941	1
chr1	121297489	121299789	1
chr1	143957644	143959010	1
chr1	144049811	144051145	1
chr1	144908493	144910395	1
chr1	144938451	144939604	1
chr1	144998164	144999121	1
chr1	145003548	145004612	1
chr1	145120693	145121846	1
chr1	145176898	145179609	1
chr1	145530089	145531626	1
chr1	145585673	145586976	1
chr1	145617663	145618574	1
chr1	145633413	145634453	1
chr1	145686118	145687213	1
chr1	145756317	145757230	1
chr1	145941983	145943532	1
chr1	146001717	146003409	1
chr1	146497698	146499479	1
chr1	146518706	146519551	1
chr1	146886067	146887471	1
chr1	146998140	146998954	1
chr1	147051586	147052539	1
chr1	147076493	147077933	1
chr1	147096908	147098144	1
chr1	147163828	147165312	1
chr1	147211442	147212289	1
chr1	147348271	147349182	1
chr1	147380090	147382020	1
chr1	147389821	147390657	1
chr1	147483582	147485252	1
chr1	147543118	147544875	1
chr1	149727113	149727921	1
chr1	149877430	149878704	1
chr1	149880372	149881585	1
chr1	149912081	149913292	1
chr1	149997811	149999640	1
chr1	150134014	150135749	1
chr1	150159804	150161381	1
chr1	150244570	150245625	1
chr1	150443854	150446591	1
chr1	150470394	150471764	1
chr1	150481446	150482712	1
chr1	150506475	150507582	1
chr1	150515726	150516965	1
chr1	150530167	150532097	1
chr1	150614477	150615820	1
chr1	150981531	150982887	1
chr1	150998926	151000775	1
chr1	151094435	151095581	1
chr1	151112170	151113629	1
chr1	151185095	151186254	1
chr1	151305705	151306727	1
chr1	151338951	151340881	1
chr1	151385215	151386195	1
chr1	151500060	151500988	1
chr1	151537195	151539621	1
chr1	151685735	151687748	1
chr1	151736263	151737314	1
chr1	151755685	151757120	1
chr1	151781384	151782708	1
chr1	151817536	151819046	1
chr1	151848477	151850107	1
chr1	151995035	151996248	1
chr1	152141541	152143063	1
chr1	152159130	152160339	1
chr1	152312294	152313700	1
chr1	152376505	152377744	1
chr1	152536099	152538047	1
chr1	152890385	152891703	1
chr1	153060302	153061653	1
chr1	153064546	153065823	1
chr1	153083317	153084143	1
chr1	153166732	153169052	1
chr1	153179496	153181427	1
chr1	153268293	153270393	1
chr1	153328416	153330664	1
chr1	153337869	153339414	1
chr1	153389734	153391001	1
chr1	153465367	153466306	1
chr1	153541181	153542001	1
chr1	153550748	153552394	1
chr1	153576291	153578012	1
chr1	153669199	153670327	1
chr1	153717620	153719807	1
chr1	153742437	153744683	1
chr1	153749156	153752841	1
chr1	153767215	153768217	1
chr1	153796428	153797786	1
chr1	153827509	153828877	1
chr1	153990561	153991502	1
chr1	154239077	154240147	1
chr1	154272694	154273505	1
chr1	154320484	154321466	1
chr1	154393383	154394942	1
chr1	154526754	154528799	1
chr1	154547915	154549309	1
chr1	154561656	154563253	1
chr1	154588224	154589274	1
chr1	154652534	154653704	1
chr1	154691175	154694213	1
chr1	154709832	154712146	1
chr1	154769282	154770639	1
chr1	154786271	154788513	1
chr1	154801557	154802770	1
chr1	154867555	154868839	1
chr1	154982490	154984049	1
chr1	155030980	155032409	1
chr1	155237909	155239425	1
chr1	155327509	155328992	1
chr1	155426582	155427811	1
chr1	155672758	155673665	1
chr1	156016916	156018192	1
chr1	156027512	156028480	1
chr1	156080398	156081647	1
chr1	156154093	156155034	1
chr1	156205948	156208209	1
chr1	156217905	156219397	1
chr1	156240106	156241905	1
chr1	156335316	156336950	1
chr1	156351377	156352517	1
chr1	156355348	156356778	1
chr1	156393206	156394006	1
chr1	156399310	156400923	1
chr1	156456444	156457539	1
chr1	156496100	156498029	1
chr1	156551040	156552216	1
chr1	156615036	156616726	1
chr1	156662157	156664329	1
chr1	156682470	156684089	1
chr1	156809532	156810460	1
chr1	156813891	156815233	1
chr1	156822666	156823917	1
chr1	156837040	156838822	1
chr1	156882681	156884275	1
chr1	156937893	156939541	1
chr1	157078738	157079667	1
chr1	157125488	157126562	1
chr1	157153663	157155013	1
chr1	157155789	157156863	1
chr1	157190853	157192037	1
chr1	157329756	157331520	1
chr1	157346746	157347952	1
chr1	157397141	157398340	1
chr1	157458724	157459871	1
chr1	157477791	157479758	1
chr1	157485297	157486166	1
chr1	157539551	157541175	1
chr1	157815603	157817384	1
chr1	157891344	157893035	1
chr1	157975796	157977386	1
chr1	157983068	157984345	1
chr1	158019418	158021106	1
chr1	158026147	158027400	1
chr1	158032746	158033699	1
chr1	158106819	158108152	1
chr1	158157184	158157991	1
chr1	158379829	158381486	1
chr1	158638738	158639836	1
chr1	158726332	158728041	1
